,itemcode,date,close_val,change_val,change_rate,acc_quant,acc_amount,log_change_rate,lunage
730,KOSDAQ,20111201,49633,352.0,0.71,680185,3425958,0.7117,6.2
731,KOSDAQ,20111202,49833,200.0,0.4,501490,2881133,0.4021,7.2
732,KOSDAQ,20111205,50582,749.0,1.5,501014,2514175,1.4918,10.2
733,KOSDAQ,20111206,50259,-323.0,-0.64,609376,3393628,-0.6406,11.2
734,KOSDAQ,20111207,50568,309.0,0.61,526451,3180034,0.6129,12.2
735,KOSDAQ,20111208,50865,297.0,0.59,558716,3184159,0.5856,13.2
736,KOSDAQ,20111209,50760,-105.0,-0.21,550601,3091016,-0.2066,14.2
737,KOSDAQ,20111212,51522,762.0,1.5,581300,3038373,1.49,17.2
738,KOSDAQ,20111213,51130,-392.0,-0.76,703313,4180386,-0.7637,18.2
739,KOSDAQ,20111214,50838,-292.0,-0.57,588760,3524525,-0.5727,19.2
740,KOSDAQ,20111215,49776,-1062.0,-2.09,620950,3767109,-2.1111,20.2
741,KOSDAQ,20111216,50458,682.0,1.37,560316,3308377,1.3608,21.2
742,KOSDAQ,20111219,47761,-2697.0,-5.35,812674,4134285,-5.4932,24.2
743,KOSDAQ,20111220,48961,1200.0,2.51,497811,2766397,2.4815,25.2
744,KOSDAQ,20111221,50064,1103.0,2.25,613369,3355363,2.2278,26.2
745,KOSDAQ,20111222,50154,90.0,0.18,584696,2904485,0.1796,27.2
746,KOSDAQ,20111223,50236,82.0,0.16,619639,2811710,0.1634,28.2
747,KOSDAQ,20111226,50137,-99.0,-0.2,520279,2311082,-0.1973,1.7
748,KOSDAQ,20111227,49164,-973.0,-1.94,677934,3064529,-1.9598,2.7
749,KOSDAQ,20111228,49522,358.0,0.73,470010,2203453,0.7255,3.7
750,KOSDAQ,20111229,50018,496.0,1.0,482223,2368613,0.9966,4.7
751,KOSDAQ,20120102,50679,661.0,1.32,428367,2526727,1.3129,8.7
752,KOSDAQ,20120103,51383,704.0,1.39,584392,3667344,1.3796,9.7
753,KOSDAQ,20120104,51630,247.0,0.48,644896,3627891,0.4796,10.7
754,KOSDAQ,20120105,52196,566.0,1.1,647339,3491888,1.0903,11.7
755,KOSDAQ,20120106,51894,-302.0,-0.58,620041,3274708,-0.5803,12.7
756,KOSDAQ,20120109,52028,134.0,0.26,610289,3196189,0.2579,15.7
757,KOSDAQ,20120110,52574,546.0,1.05,563063,2925920,1.044,16.7
758,KOSDAQ,20120111,51858,-716.0,-1.36,635293,3150871,-1.3712,17.7
759,KOSDAQ,20120112,52034,176.0,0.34,597446,2539638,0.3388,18.7
760,KOSDAQ,20120113,52313,279.0,0.54,502527,2312498,0.5348,19.7
761,KOSDAQ,20120116,51985,-328.0,-0.63,470898,2286123,-0.629,22.7
762,KOSDAQ,20120117,51958,-27.0,-0.05,563913,2634115,-0.052,23.7
763,KOSDAQ,20120118,51320,-638.0,-1.23,614480,2663756,-1.2355,24.7
764,KOSDAQ,20120119,51570,250.0,0.49,540851,2615087,0.486,25.7
765,KOSDAQ,20120120,51217,-353.0,-0.68,554783,2752192,-0.6869,26.7
766,KOSDAQ,20120125,51147,-70.0,-0.14,464040,2369390,-0.1368,2.2
767,KOSDAQ,20120126,51645,498.0,0.97,496329,2226880,0.969,3.2
768,KOSDAQ,20120127,51581,-64.0,-0.12,532520,2205017,-0.124,4.2
769,KOSDAQ,20120130,51033,-548.0,-1.06,530659,2211672,-1.0681,7.2
770,KOSDAQ,20120131,51399,366.0,0.72,678725,2536698,0.7146,8.2
771,KOSDAQ,20120201,51925,526.0,1.02,628059,2422274,1.0182,9.2
772,KOSDAQ,20120202,52208,283.0,0.55,742187,3083445,0.5435,10.2
773,KOSDAQ,20120203,52259,51.0,0.1,692073,2861941,0.0976,11.2
774,KOSDAQ,20120206,51710,-549.0,-1.05,689201,3345700,-1.0561,14.2
775,KOSDAQ,20120207,51907,197.0,0.38,662957,3161555,0.3802,15.2
776,KOSDAQ,20120208,52095,188.0,0.36,723161,3620044,0.3615,16.2
777,KOSDAQ,20120209,52427,332.0,0.64,761346,3521562,0.6353,17.2
778,KOSDAQ,20120210,52867,440.0,0.84,756213,3099224,0.8358,18.2
779,KOSDAQ,20120213,53319,452.0,0.85,785353,2881661,0.8513,21.2
780,KOSDAQ,20120214,53536,217.0,0.41,783741,3039745,0.4062,22.2
781,KOSDAQ,20120215,53786,250.0,0.47,904021,3823525,0.4659,23.2
782,KOSDAQ,20120216,53530,-256.0,-0.48,721003,2959865,-0.4771,24.2
783,KOSDAQ,20120217,54014,484.0,0.9,747042,2985117,0.9001,25.2
784,KOSDAQ,20120220,54033,19.0,0.04,873963,2856793,0.0352,28.2
785,KOSDAQ,20120221,54306,273.0,0.51,876765,3036235,0.504,29.2
786,KOSDAQ,20120222,54420,114.0,0.21,959825,2830087,0.2097,0.6
787,KOSDAQ,20120223,54113,-307.0,-0.56,869763,2613429,-0.5657,1.6
788,KOSDAQ,20120224,54414,301.0,0.56,818777,2680966,0.5547,2.6
789,KOSDAQ,20120227,53834,-580.0,-1.07,671322,2263690,-1.0716,5.6
790,KOSDAQ,20120228,54035,201.0,0.37,766974,2412821,0.3727,6.6
791,KOSDAQ,20120229,54230,195.0,0.36,742135,2450651,0.3602,7.6
792,KOSDAQ,20120302,54397,167.0,0.31,670207,2027912,0.3075,9.6
793,KOSDAQ,20120305,53974,-423.0,-0.78,620428,2040403,-0.7807,12.6
794,KOSDAQ,20120306,53362,-612.0,-1.13,900473,2516300,-1.1404,13.6
795,KOSDAQ,20120307,53248,-114.0,-0.21,822334,2109171,-0.2139,14.6
796,KOSDAQ,20120308,53576,328.0,0.62,781826,2322349,0.6141,15.6
797,KOSDAQ,20120309,53955,379.0,0.71,878887,2330088,0.7049,16.6
798,KOSDAQ,20120312,53611,-344.0,-0.64,764818,2184555,-0.6396,19.6
799,KOSDAQ,20120313,53846,235.0,0.44,755490,2251440,0.4374,20.6
800,KOSDAQ,20120314,53886,40.0,0.07,845167,2463597,0.0743,21.6
801,KOSDAQ,20120315,53831,-55.0,-0.1,812999,2401253,-0.1021,22.6
802,KOSDAQ,20120316,53978,147.0,0.27,744898,2278640,0.2727,23.6
803,KOSDAQ,20120319,53983,5.0,0.01,800206,2090476,0.0093,26.6
804,KOSDAQ,20120320,53555,-428.0,-0.79,779849,2250454,-0.796,27.6
805,KOSDAQ,20120321,53393,-162.0,-0.3,708440,2337296,-0.303,28.6
806,KOSDAQ,20120322,52790,-603.0,-1.13,694038,2235383,-1.1358,29.6
807,KOSDAQ,20120323,52747,-43.0,-0.08,629297,2022621,-0.0815,0.9
808,KOSDAQ,20120326,52339,-408.0,-0.77,656193,2006093,-0.7765,3.9
809,KOSDAQ,20120327,52174,-165.0,-0.32,685264,2168427,-0.3158,4.9
810,KOSDAQ,20120328,51956,-218.0,-0.42,635539,1961334,-0.4187,5.9
811,KOSDAQ,20120329,51421,-535.0,-1.03,790208,2324743,-1.0351,6.9
812,KOSDAQ,20120330,51956,535.0,1.04,658852,2185830,1.0351,7.9
813,KOSDAQ,20120402,52180,224.0,0.43,534157,1763400,0.4302,10.9
814,KOSDAQ,20120403,51583,-597.0,-1.14,671278,2218257,-1.1507,11.9
815,KOSDAQ,20120404,50297,-1286.0,-2.49,666634,2200539,-2.5247,12.9
816,KOSDAQ,20120405,50334,37.0,0.07,633623,1976739,0.0735,13.9
817,KOSDAQ,20120406,50341,7.0,0.01,630184,1807061,0.0139,14.9
818,KOSDAQ,20120409,48680,-1661.0,-3.3,588209,1791820,-3.3552,17.9
819,KOSDAQ,20120410,48477,-203.0,-0.42,642574,2055736,-0.4179,18.9
820,KOSDAQ,20120412,48571,94.0,0.19,531585,1576703,0.1937,20.9
821,KOSDAQ,20120413,49946,1375.0,2.83,491658,1819479,2.7916,21.9
822,KOSDAQ,20120416,50109,163.0,0.33,491081,1665912,0.3258,24.9
823,KOSDAQ,20120417,50038,-71.0,-0.14,533573,2422004,-0.1418,25.9
824,KOSDAQ,20120418,50363,325.0,0.65,510467,1910076,0.6474,26.9
825,KOSDAQ,20120419,50192,-171.0,-0.34,517641,1917905,-0.3401,27.9
826,KOSDAQ,20120420,49756,-436.0,-0.87,595976,1759133,-0.8725,28.9
827,KOSDAQ,20120423,49502,-254.0,-0.51,548797,1846055,-0.5118,2.2
828,KOSDAQ,20120424,48762,-740.0,-1.49,545534,2178843,-1.5062,3.2
829,KOSDAQ,20120425,48348,-414.0,-0.85,523749,1803922,-0.8526,4.2
830,KOSDAQ,20120426,47662,-686.0,-1.42,575292,1951656,-1.429,5.2
831,KOSDAQ,20120427,47908,246.0,0.52,493705,1814996,0.5148,6.2
832,KOSDAQ,20120430,47889,-19.0,-0.04,548959,1863328,-0.0397,9.2
833,KOSDAQ,20120502,48554,665.0,1.39,431062,1623648,1.3791,11.2
834,KOSDAQ,20120503,48744,190.0,0.39,491438,1617283,0.3906,12.2
835,KOSDAQ,20120504,49053,309.0,0.63,441052,1774313,0.6319,13.2
836,KOSDAQ,20120507,48701,-352.0,-0.72,368360,1375625,-0.7202,16.2
837,KOSDAQ,20120508,49460,759.0,1.56,495643,1757978,1.5465,17.2
838,KOSDAQ,20120509,49156,-304.0,-0.61,460175,1686303,-0.6165,18.2
839,KOSDAQ,20120510,49427,271.0,0.55,484612,1673131,0.5498,19.2
840,KOSDAQ,20120511,49366,-61.0,-0.12,490950,1845092,-0.1235,20.2
841,KOSDAQ,20120514,48853,-513.0,-1.04,494336,1917859,-1.0446,23.2
842,KOSDAQ,20120515,48050,-803.0,-1.64,523658,1883391,-1.6574,24.2
843,KOSDAQ,20120516,46501,-1549.0,-3.22,477731,1618359,-3.2768,25.2
844,KOSDAQ,20120517,46813,312.0,0.67,432797,1417599,0.6687,26.2
845,KOSDAQ,20120518,44868,-1945.0,-4.15,452131,1485387,-4.2436,27.2
846,KOSDAQ,20120521,44889,21.0,0.05,382035,1265888,0.0468,0.5
847,KOSDAQ,20120522,46145,1256.0,2.8,428173,1527826,2.7596,1.5
848,KOSDAQ,20120523,45590,-555.0,-1.2,431989,1357985,-1.21,2.5
849,KOSDAQ,20120524,45572,-18.0,-0.04,448041,1350427,-0.0395,3.5
850,KOSDAQ,20120525,46240,668.0,1.47,445737,1527350,1.4552,4.5
851,KOSDAQ,20120529,47002,762.0,1.65,401861,1353170,1.6345,8.5
852,KOSDAQ,20120530,46962,-40.0,-0.09,508371,1586012,-0.0851,9.5
853,KOSDAQ,20120531,47194,232.0,0.49,537308,1522592,0.4928,10.5
854,KOSDAQ,20120601,47213,19.0,0.04,488300,1410465,0.0403,11.5
855,KOSDAQ,20120604,45084,-2129.0,-4.51,544926,1584192,-4.6142,14.5
856,KOSDAQ,20120605,45668,584.0,1.3,670752,1559478,1.287,15.5
857,KOSDAQ,20120607,46618,950.0,2.08,582910,1697434,2.0589,17.5
858,KOSDAQ,20120608,46199,-419.0,-0.9,569651,1760325,-0.9029,18.5
859,KOSDAQ,20120611,46959,760.0,1.65,577653,1580805,1.6317,21.5
860,KOSDAQ,20120612,47197,238.0,0.51,579923,1736525,0.5055,22.5
861,KOSDAQ,20120613,47096,-101.0,-0.21,632456,1757335,-0.2142,23.5
862,KOSDAQ,20120614,47203,107.0,0.23,580588,1690251,0.2269,24.5
863,KOSDAQ,20120615,46775,-428.0,-0.91,593679,1744742,-0.9109,25.5
864,KOSDAQ,20120618,47526,751.0,1.61,527751,1552004,1.5928,28.5
865,KOSDAQ,20120619,47836,310.0,0.65,758182,2128321,0.6502,29.5
866,KOSDAQ,20120620,48455,619.0,1.29,573165,1763458,1.2857,0.9
867,KOSDAQ,20120621,48518,63.0,0.13,614975,1902950,0.1299,1.9
868,KOSDAQ,20120622,48519,1.0,0.0,626569,1585229,0.0021,2.9
869,KOSDAQ,20120625,48444,-75.0,-0.15,595880,1511949,-0.1547,5.9
870,KOSDAQ,20120626,48434,-10.0,-0.02,623133,1526446,-0.0206,6.9
871,KOSDAQ,20120627,48303,-131.0,-0.27,671521,1693599,-0.2708,7.9
872,KOSDAQ,20120628,48591,288.0,0.6,710200,1735146,0.5945,8.9
873,KOSDAQ,20120629,48916,325.0,0.67,623319,1653539,0.6666,9.9
874,KOSDAQ,20120702,49043,127.0,0.26,559697,1614505,0.2593,12.9
875,KOSDAQ,20120703,49391,348.0,0.71,686376,1828432,0.7071,13.9
876,KOSDAQ,20120704,49581,190.0,0.38,713006,1902371,0.3839,14.9
877,KOSDAQ,20120705,49734,153.0,0.31,679562,1752246,0.3081,15.9
878,KOSDAQ,20120706,49721,-13.0,-0.03,690044,2134143,-0.0261,16.9
879,KOSDAQ,20120709,49523,-198.0,-0.4,588307,1684565,-0.399,19.9
880,KOSDAQ,20120710,49234,-289.0,-0.58,808068,1978164,-0.5853,20.9
881,KOSDAQ,20120711,49193,-41.0,-0.08,786849,1995708,-0.0833,21.9
882,KOSDAQ,20120712,48638,-555.0,-1.13,712618,1976482,-1.1346,22.9
883,KOSDAQ,20120713,48432,-206.0,-0.42,775479,2046819,-0.4244,23.9
884,KOSDAQ,20120716,48350,-82.0,-0.17,548503,1497932,-0.1695,26.9
885,KOSDAQ,20120717,48061,-289.0,-0.6,691508,1686878,-0.5995,27.9
886,KOSDAQ,20120718,47288,-773.0,-1.61,724311,1796549,-1.6214,28.9
887,KOSDAQ,20120719,47868,580.0,1.23,607932,1809816,1.2191,0.3
888,KOSDAQ,20120720,48183,315.0,0.66,615643,1832969,0.6559,1.3
889,KOSDAQ,20120723,47224,-959.0,-1.99,610231,1679539,-2.0104,4.3
890,KOSDAQ,20120724,46828,-396.0,-0.84,567518,1659776,-0.8421,5.3
891,KOSDAQ,20120725,45472,-1356.0,-2.9,606760,1637498,-2.9385,6.3
892,KOSDAQ,20120726,45786,314.0,0.69,523222,1389657,0.6882,7.3
893,KOSDAQ,20120727,46472,686.0,1.5,534865,1356633,1.4872,8.3
894,KOSDAQ,20120730,46546,74.0,0.16,387541,1058851,0.1591,11.3
895,KOSDAQ,20120731,46761,215.0,0.46,483258,1283485,0.4608,12.3
896,KOSDAQ,20120801,46853,92.0,0.2,367558,1071879,0.1966,13.3
897,KOSDAQ,20120802,46663,-190.0,-0.41,434155,1187240,-0.4063,14.3
898,KOSDAQ,20120803,46528,-135.0,-0.29,404275,1047232,-0.2897,15.3
899,KOSDAQ,20120806,46961,433.0,0.93,433119,1232813,0.9263,18.3
900,KOSDAQ,20120807,47160,199.0,0.42,435896,1279019,0.4229,19.3
901,KOSDAQ,20120808,47142,-18.0,-0.04,465564,1345774,-0.0382,20.3
902,KOSDAQ,20120809,47405,263.0,0.56,577227,1488843,0.5563,21.3
903,KOSDAQ,20120810,47551,146.0,0.31,504180,1519283,0.3075,22.3
904,KOSDAQ,20120813,47840,289.0,0.61,477138,1463453,0.6059,25.3
905,KOSDAQ,20120814,48074,234.0,0.49,513612,1584691,0.4879,26.3
906,KOSDAQ,20120816,48532,458.0,0.95,540267,1747643,0.9482,28.3
907,KOSDAQ,20120817,48726,194.0,0.4,572429,1873592,0.3989,29.3
908,KOSDAQ,20120820,49013,287.0,0.59,543689,1915394,0.5873,2.8
909,KOSDAQ,20120821,49172,159.0,0.32,568727,2012370,0.3239,3.8
910,KOSDAQ,20120822,49289,117.0,0.24,554661,2062159,0.2377,4.8
911,KOSDAQ,20120823,49934,645.0,1.31,616913,2401606,1.3001,5.8
912,KOSDAQ,20120824,49751,-183.0,-0.37,641202,2316693,-0.3672,6.8
913,KOSDAQ,20120827,49383,-368.0,-0.74,677748,2261743,-0.7424,9.8
914,KOSDAQ,20120828,49953,570.0,1.15,671569,2457392,1.1476,10.8
915,KOSDAQ,20120829,50532,579.0,1.16,683296,2623936,1.1524,11.8
916,KOSDAQ,20120830,50564,32.0,0.06,752422,2644052,0.0633,12.8
917,KOSDAQ,20120831,50835,271.0,0.54,679358,2362360,0.5345,13.8
918,KOSDAQ,20120903,51245,410.0,0.81,662135,2511896,0.8033,16.8
919,KOSDAQ,20120904,50741,-504.0,-0.98,753649,2948581,-0.9884,17.8
920,KOSDAQ,20120905,50539,-202.0,-0.4,621330,2131568,-0.3989,18.8
921,KOSDAQ,20120906,50672,133.0,0.26,738771,2304820,0.2628,19.8
922,KOSDAQ,20120907,51087,415.0,0.82,673343,2054798,0.8157,20.8
923,KOSDAQ,20120910,51211,124.0,0.24,702501,2243809,0.2424,23.8
924,KOSDAQ,20120911,51442,231.0,0.45,774373,2462845,0.4501,24.8
925,KOSDAQ,20120912,51752,310.0,0.6,750957,2490335,0.6008,25.8
926,KOSDAQ,20120913,52048,296.0,0.57,912958,2994139,0.5703,26.8
927,KOSDAQ,20120914,51914,-134.0,-0.26,876209,3167602,-0.2578,27.8
928,KOSDAQ,20120917,51900,-14.0,-0.03,788416,2510923,-0.027,1.4
929,KOSDAQ,20120918,52352,452.0,0.87,777396,2779663,0.8671,2.4
930,KOSDAQ,20120919,52806,454.0,0.87,785103,2929449,0.8635,3.4
931,KOSDAQ,20120920,52806,0.0,0.0,784485,2964773,0.0,4.4
932,KOSDAQ,20120921,53149,343.0,0.65,911594,3367870,0.6474,5.4
933,KOSDAQ,20120924,53228,79.0,0.15,707104,3015351,0.1485,8.4
934,KOSDAQ,20120925,52296,-932.0,-1.75,920067,3165797,-1.7665,9.4
935,KOSDAQ,20120926,52071,-225.0,-0.43,592203,2311936,-0.4312,10.4
936,KOSDAQ,20120927,51829,-242.0,-0.46,565349,2463936,-0.4658,11.4
937,KOSDAQ,20120928,52378,549.0,1.06,494991,2023658,1.0537,12.4
938,KOSDAQ,20121002,52756,378.0,0.72,502488,2181251,0.7191,16.4
939,KOSDAQ,20121004,53144,388.0,0.74,609445,2606646,0.7328,18.4
940,KOSDAQ,20121005,53582,438.0,0.82,589335,2764823,0.8208,19.4
941,KOSDAQ,20121008,53779,197.0,0.37,554935,2972986,0.367,22.4
942,KOSDAQ,20121009,54043,264.0,0.49,670504,2869910,0.4897,23.4
943,KOSDAQ,20121010,53386,-657.0,-1.22,715568,2945060,-1.2231,24.4
944,KOSDAQ,20121011,53495,109.0,0.2,633015,2755886,0.204,25.4
945,KOSDAQ,20121012,53986,491.0,0.92,589329,2673700,0.9137,26.4
946,KOSDAQ,20121015,52933,-1053.0,-1.95,819684,3668098,-1.9698,29.4
947,KOSDAQ,20121016,53023,90.0,0.17,666053,2920045,0.1699,1.0
948,KOSDAQ,20121017,52822,-201.0,-0.38,585937,2657370,-0.3798,2.0
949,KOSDAQ,20121018,51416,-1406.0,-2.66,577018,2756586,-2.6978,3.0
950,KOSDAQ,20121019,51881,465.0,0.9,481770,2186483,0.9003,4.0
951,KOSDAQ,20121022,52300,419.0,0.81,488573,2026352,0.8044,7.0
952,KOSDAQ,20121023,52415,115.0,0.22,555836,2255849,0.2196,8.0
953,KOSDAQ,20121024,52435,20.0,0.04,507577,2086683,0.0381,9.0
954,KOSDAQ,20121025,51825,-610.0,-1.16,520062,2151152,-1.1702,10.0
955,KOSDAQ,20121026,50550,-1275.0,-2.46,468588,1978596,-2.491,11.0
956,KOSDAQ,20121029,49488,-1062.0,-2.1,465629,1856869,-2.1233,14.0
957,KOSDAQ,20121030,50231,743.0,1.5,476634,1633748,1.4902,15.0
958,KOSDAQ,20121031,50831,600.0,1.19,459938,1741704,1.1874,16.0
959,KOSDAQ,20121101,50883,52.0,0.1,399044,1796029,0.1022,17.0
960,KOSDAQ,20121102,51337,454.0,0.89,439982,1743865,0.8883,18.0
961,KOSDAQ,20121105,51514,177.0,0.34,382411,1697398,0.3442,21.0
962,KOSDAQ,20121106,51753,239.0,0.46,458835,2113334,0.4629,22.0
963,KOSDAQ,20121107,51845,92.0,0.18,454800,1830319,0.1776,23.0
964,KOSDAQ,20121108,51904,59.0,0.11,454593,1777973,0.1137,24.0
965,KOSDAQ,20121109,51990,86.0,0.17,406253,1645285,0.1656,25.0
966,KOSDAQ,20121112,52143,153.0,0.29,408919,1882808,0.2939,28.0
967,KOSDAQ,20121113,51380,-763.0,-1.46,472518,2034151,-1.4741,29.0
968,KOSDAQ,20121114,50324,-1056.0,-2.06,464352,2189132,-2.0767,0.6
969,KOSDAQ,20121115,49384,-940.0,-1.87,461569,1932303,-1.8856,1.6
970,KOSDAQ,20121116,48299,-1085.0,-2.2,465075,2238501,-2.2216,2.6
971,KOSDAQ,20121119,49314,1015.0,2.1,390536,1573989,2.0797,5.6
972,KOSDAQ,20121120,49666,352.0,0.71,428349,1897337,0.7113,6.6
973,KOSDAQ,20121121,49219,-447.0,-0.9,405453,1774358,-0.9041,7.6
974,KOSDAQ,20121122,49703,484.0,0.98,468285,1761836,0.9786,8.6
975,KOSDAQ,20121123,49882,179.0,0.36,409797,1711199,0.3595,9.6
976,KOSDAQ,20121126,49624,-258.0,-0.52,498576,1751165,-0.5186,12.6
977,KOSDAQ,20121127,49363,-261.0,-0.53,507610,2162918,-0.5273,13.6
978,KOSDAQ,20121128,49448,85.0,0.17,430349,1690655,0.172,14.6
979,KOSDAQ,20121129,49673,225.0,0.46,442538,1783818,0.454,15.6
980,KOSDAQ,20121130,49937,264.0,0.53,362608,1668614,0.5301,16.6
981,KOSDAQ,20121203,49897,-40.0,-0.08,340792,1585515,-0.0801,19.6
982,KOSDAQ,20121204,50271,374.0,0.75,345998,1646475,0.7467,20.6
983,KOSDAQ,20121205,49650,-621.0,-1.24,422781,2079451,-1.243,21.6
984,KOSDAQ,20121206,48803,-847.0,-1.71,353896,1975265,-1.7207,22.6
985,KOSDAQ,20121207,48922,119.0,0.24,361140,1936088,0.2435,23.6
986,KOSDAQ,20121210,48959,37.0,0.08,295761,1450173,0.0756,26.6
987,KOSDAQ,20121211,48159,-800.0,-1.63,346393,1595889,-1.6475,27.6
988,KOSDAQ,20121212,48533,374.0,0.78,323270,1443536,0.7736,28.6
989,KOSDAQ,20121213,49015,482.0,0.99,286070,1323184,0.9882,0.1
990,KOSDAQ,20121214,49165,150.0,0.31,332418,1402927,0.3056,1.1
991,KOSDAQ,20121217,48548,-617.0,-1.25,310310,1328256,-1.2629,4.1
992,KOSDAQ,20121218,48319,-229.0,-0.47,318270,1451947,-0.4728,5.1
993,KOSDAQ,20121220,47921,-398.0,-0.82,337861,1487216,-0.8271,7.1
994,KOSDAQ,20121221,47806,-115.0,-0.24,327840,1496178,-0.2403,8.1
995,KOSDAQ,20121224,48376,570.0,1.19,291328,1452481,1.1853,11.1
996,KOSDAQ,20121226,48276,-100.0,-0.21,321565,1439717,-0.2069,13.1
997,KOSDAQ,20121227,49208,932.0,1.93,347220,1635289,1.9122,14.1
998,KOSDAQ,20121228,49632,424.0,0.86,324212,1486259,0.858,15.1
999,KOSDAQ,20130102,50161,529.0,1.07,337840,1490015,1.0602,20.1
1000,KOSDAQ,20130103,49907,-254.0,-0.51,384013,1728214,-0.5077,21.1
1001,KOSDAQ,20130104,50484,577.0,1.16,395108,1862179,1.1495,22.1
1002,KOSDAQ,20130107,50872,388.0,0.77,412007,1804150,0.7656,25.1
1003,KOSDAQ,20130108,50901,29.0,0.06,425649,1737374,0.057,26.1
1004,KOSDAQ,20130109,51194,293.0,0.58,494307,1851179,0.574,27.1
1005,KOSDAQ,20130110,51448,254.0,0.5,427281,1801111,0.4949,28.1
1006,KOSDAQ,20130111,51542,94.0,0.18,435553,2045191,0.1825,29.1
1007,KOSDAQ,20130114,51344,-198.0,-0.38,437603,1803002,-0.3849,2.7
1008,KOSDAQ,20130115,50802,-542.0,-1.06,489904,1848273,-1.0612,3.7
1009,KOSDAQ,20130116,50768,-34.0,-0.07,477513,1949186,-0.0669,4.7
1010,KOSDAQ,20130117,50635,-133.0,-0.26,516558,1986392,-0.2623,5.7
1011,KOSDAQ,20130118,51224,589.0,1.16,469380,1653002,1.1565,6.7
1012,KOSDAQ,20130121,51466,242.0,0.47,504265,1725117,0.4713,9.7
1013,KOSDAQ,20130122,51659,193.0,0.38,533498,1939820,0.3743,10.7
1014,KOSDAQ,20130123,51326,-333.0,-0.64,547821,2023173,-0.6467,11.7
1015,KOSDAQ,20130124,50863,-463.0,-0.9,539897,1886432,-0.9062,12.7
1016,KOSDAQ,20130125,50683,-180.0,-0.35,543568,1829566,-0.3545,13.7
1017,KOSDAQ,20130128,50420,-263.0,-0.52,462933,1506751,-0.5203,16.7
1018,KOSDAQ,20130129,50535,115.0,0.23,550171,1639255,0.2278,17.7
1019,KOSDAQ,20130130,50280,-255.0,-0.5,462475,1759344,-0.5059,18.7
1020,KOSDAQ,20130131,50367,87.0,0.17,376607,1547296,0.1729,19.7
1021,KOSDAQ,20130201,50331,-36.0,-0.07,471592,1676673,-0.0715,20.7
1022,KOSDAQ,20130204,50132,-199.0,-0.4,453320,1587403,-0.3962,23.7
1023,KOSDAQ,20130205,49816,-316.0,-0.63,481777,1576333,-0.6323,24.7
1024,KOSDAQ,20130206,50256,440.0,0.88,415983,1521460,0.8794,25.7
1025,KOSDAQ,20130207,50178,-78.0,-0.16,420666,1614268,-0.1553,26.7
1026,KOSDAQ,20130208,50494,316.0,0.63,333128,1404527,0.6278,27.7
1027,KOSDAQ,20130212,50372,-122.0,-0.24,421650,1472945,-0.2419,2.2
1028,KOSDAQ,20130213,50799,427.0,0.85,428912,1663313,0.8441,3.2
1029,KOSDAQ,20130214,51253,454.0,0.89,427588,1737804,0.8897,4.2
1030,KOSDAQ,20130215,51458,205.0,0.4,428364,1861519,0.3992,5.2
1031,KOSDAQ,20130218,51852,394.0,0.77,469797,1877807,0.7628,8.2
1032,KOSDAQ,20130219,52249,397.0,0.77,473645,2184904,0.7627,9.2
1033,KOSDAQ,20130220,52569,320.0,0.61,468758,2162214,0.6106,10.2
1034,KOSDAQ,20130221,52444,-125.0,-0.24,503146,2178683,-0.2381,11.2
1035,KOSDAQ,20130222,52836,392.0,0.75,507129,2172709,0.7447,12.2
1036,KOSDAQ,20130225,52727,-109.0,-0.21,449199,2066858,-0.2065,15.2
1037,KOSDAQ,20130226,52856,129.0,0.24,428838,1893576,0.2444,16.2
1038,KOSDAQ,20130227,53336,480.0,0.91,458255,2104497,0.904,17.2
1039,KOSDAQ,20130228,53587,251.0,0.47,402390,2099154,0.4695,18.2
1040,KOSDAQ,20130304,53738,151.0,0.28,366736,1788795,0.2814,22.2
1041,KOSDAQ,20130305,54396,658.0,1.22,449669,2389540,1.217,23.2
1042,KOSDAQ,20130306,54436,40.0,0.07,480757,2338243,0.0735,24.2
1043,KOSDAQ,20130307,54130,-306.0,-0.56,502952,2246632,-0.5637,25.2
1044,KOSDAQ,20130308,54310,180.0,0.33,483652,2093360,0.332,26.2
1045,KOSDAQ,20130311,54044,-266.0,-0.49,513434,2427046,-0.491,29.2
1046,KOSDAQ,20130312,54388,344.0,0.64,557248,2489671,0.6345,0.7
1047,KOSDAQ,20130313,54973,585.0,1.08,532880,2581931,1.0699,1.7
1048,KOSDAQ,20130314,55358,385.0,0.7,591071,2524940,0.6979,2.7
1049,KOSDAQ,20130315,55481,123.0,0.22,560625,2593799,0.2219,3.7
1050,KOSDAQ,20130318,54109,-1372.0,-2.47,501907,2285885,-2.504,6.7
1051,KOSDAQ,20130319,55001,892.0,1.65,487568,1936373,1.6351,7.7
1052,KOSDAQ,20130320,54626,-375.0,-0.68,476780,2159649,-0.6841,8.7
1053,KOSDAQ,20130321,54456,-170.0,-0.31,456723,1952202,-0.3117,9.7
1054,KOSDAQ,20130322,55125,669.0,1.23,402662,1897011,1.221,10.7
1055,KOSDAQ,20130325,54956,-169.0,-0.31,377860,1799957,-0.307,13.7
1056,KOSDAQ,20130326,54990,34.0,0.06,377805,1866904,0.0618,14.7
1057,KOSDAQ,20130327,54872,-118.0,-0.21,435492,2029844,-0.2148,15.7
1058,KOSDAQ,20130328,55264,392.0,0.71,401300,1837582,0.7119,16.7
