,itemcode,date,close_val,change_val,change_rate,acc_quant,acc_amount,log_change_rate,lunage
849,KOSPI,20120524,181447,585.0,0.32,401671,3481859,0.3229,3.5
850,KOSPI,20120525,182417,970.0,0.53,380520,3485663,0.5332,4.5
851,KOSPI,20120529,184991,2574.0,1.41,321007,3698861,1.4012,8.5
852,KOSPI,20120530,184486,-505.0,-0.27,399300,3621755,-0.2734,9.5
853,KOSPI,20120531,184347,-139.0,-0.08,442179,4563692,-0.0754,10.5
854,KOSPI,20120601,183451,-896.0,-0.49,328985,3472674,-0.4872,11.5
855,KOSPI,20120604,178313,-5138.0,-2.8,387025,4859518,-2.8407,14.5
856,KOSPI,20120605,180185,1872.0,1.05,331920,3475416,1.0444,15.5
857,KOSPI,20120607,184795,4610.0,2.56,391582,4524807,2.5263,17.5
858,KOSPI,20120608,183564,-1231.0,-0.67,373822,3397742,-0.6684,18.5
859,KOSPI,20120611,186704,3140.0,1.71,371237,4226281,1.6961,21.5
860,KOSPI,20120612,185474,-1230.0,-0.66,417375,3587653,-0.661,22.5
861,KOSPI,20120613,185932,458.0,0.25,549884,3735364,0.2466,23.5
862,KOSPI,20120614,187148,1216.0,0.65,419392,4765353,0.6519,24.5
863,KOSPI,20120615,185816,-1332.0,-0.71,436672,4449366,-0.7143,25.5
864,KOSPI,20120618,189171,3355.0,1.81,371549,4386792,1.7894,28.5
865,KOSPI,20120619,189177,6.0,0.0,376224,3443467,0.0032,29.5
866,KOSPI,20120620,190412,1235.0,0.65,362348,3635005,0.6507,0.9
867,KOSPI,20120621,188915,-1497.0,-0.79,383877,3735977,-0.7893,1.9
868,KOSPI,20120622,184739,-4176.0,-2.21,295808,4280856,-2.2353,2.9
869,KOSPI,20120625,182538,-2201.0,-1.19,286909,4078253,-1.1986,5.9
870,KOSPI,20120626,181781,-757.0,-0.41,307708,3581421,-0.4156,6.9
871,KOSPI,20120627,181765,-16.0,-0.01,314211,4232361,-0.0088,7.9
872,KOSPI,20120628,181918,153.0,0.08,305118,3090506,0.0841,8.9
873,KOSPI,20120629,185401,3483.0,1.91,309937,4293002,1.8965,9.9
874,KOSPI,20120702,185165,-236.0,-0.13,270640,3542724,-0.1274,12.9
875,KOSPI,20120703,186782,1617.0,0.87,344449,4772351,0.8695,13.9
876,KOSPI,20120704,187445,663.0,0.35,332982,4532135,0.3543,14.9
877,KOSPI,20120705,187549,104.0,0.06,317750,3543395,0.0555,15.9
878,KOSPI,20120706,185820,-1729.0,-0.92,335727,3559298,-0.9262,16.9
879,KOSPI,20120709,183613,-2207.0,-1.19,277613,3252325,-1.1948,19.9
880,KOSPI,20120710,182945,-668.0,-0.36,363939,3314026,-0.3645,20.9
881,KOSPI,20120711,182639,-306.0,-0.17,332443,3285617,-0.1674,21.9
882,KOSPI,20120712,178539,-4100.0,-2.24,314318,4213460,-2.2704,22.9
883,KOSPI,20120713,181289,2750.0,1.54,344309,4663049,1.5285,23.9
884,KOSPI,20120716,181779,490.0,0.27,263491,3186678,0.2699,26.9
885,KOSPI,20120717,182196,417.0,0.23,401950,4025861,0.2291,27.9
886,KOSPI,20120718,179491,-2705.0,-1.48,448440,4366435,-1.4958,28.9
887,KOSPI,20120719,182296,2805.0,1.56,482364,4624045,1.5507,0.3
888,KOSPI,20120720,182293,-3.0,0.0,405415,3515080,-0.0016,1.3
889,KOSPI,20120723,178944,-3349.0,-1.84,494653,3588133,-1.8542,4.3
890,KOSPI,20120724,179393,449.0,0.25,480765,4074951,0.2506,5.3
891,KOSPI,20120725,176931,-2462.0,-1.37,460413,3771825,-1.3819,6.3
892,KOSPI,20120726,178247,1316.0,0.74,404503,3766267,0.741,7.3
893,KOSPI,20120727,182916,4669.0,2.62,394116,4543305,2.5857,8.3
894,KOSPI,20120730,184379,1463.0,0.8,333494,3833265,0.7966,11.3
895,KOSPI,20120731,188199,3820.0,2.07,353945,5535572,2.0506,12.3
896,KOSPI,20120801,187993,-206.0,-0.11,285300,3733696,-0.1095,13.3
897,KOSPI,20120802,186940,-1053.0,-0.56,267526,3350369,-0.5617,14.3
898,KOSPI,20120803,184868,-2072.0,-1.11,254463,3601771,-1.1146,15.3
899,KOSPI,20120806,188588,3720.0,2.01,242753,4127403,1.9923,18.3
900,KOSPI,20120807,188680,92.0,0.05,320454,3465101,0.0488,19.3
901,KOSPI,20120808,190323,1643.0,0.87,467564,5147435,0.867,20.3
902,KOSPI,20120809,194059,3736.0,1.96,487612,6426153,1.944,21.3
903,KOSPI,20120810,194640,581.0,0.3,320982,4000111,0.2989,22.3
904,KOSPI,20120813,193244,-1396.0,-0.72,348150,3114783,-0.7198,25.3
905,KOSPI,20120814,195696,2452.0,1.27,336639,4005981,1.2609,26.3
906,KOSPI,20120816,195791,95.0,0.05,426141,3972935,0.0485,28.3
907,KOSPI,20120817,194654,-1137.0,-0.58,366494,4449859,-0.5824,29.3
908,KOSPI,20120820,194631,-23.0,-0.01,353453,3786672,-0.0118,2.8
909,KOSPI,20120821,194322,-309.0,-0.16,402268,3723781,-0.1589,3.8
910,KOSPI,20120822,193519,-803.0,-0.41,417708,4016170,-0.4141,4.8
911,KOSPI,20120823,194254,735.0,0.38,594864,4133832,0.3791,5.8
912,KOSPI,20120824,191981,-2273.0,-1.17,615571,4278633,-1.177,6.8
913,KOSPI,20120827,191787,-194.0,-0.1,563662,5961544,-0.1011,9.8
914,KOSPI,20120828,191633,-154.0,-0.08,601127,4358101,-0.0803,10.8
915,KOSPI,20120829,192854,1221.0,0.64,578853,4766824,0.6351,11.8
916,KOSPI,20120830,190638,-2216.0,-1.15,714998,4847192,-1.1557,12.8
917,KOSPI,20120831,190512,-126.0,-0.07,639324,4394387,-0.0661,13.8
918,KOSPI,20120903,191271,759.0,0.4,587695,4176233,0.3976,16.8
919,KOSPI,20120904,190713,-558.0,-0.29,868713,4512475,-0.2922,17.8
920,KOSPI,20120905,187403,-3310.0,-1.74,615132,4622580,-1.7508,18.8
921,KOSPI,20120906,188124,721.0,0.38,740858,4167135,0.384,19.8
922,KOSPI,20120907,192958,4834.0,2.57,588839,5754333,2.5371,20.8
923,KOSPI,20120910,192470,-488.0,-0.25,614131,4277687,-0.2532,23.8
924,KOSPI,20120911,192000,-470.0,-0.24,707288,4141528,-0.2445,24.8
925,KOSPI,20120912,195003,3003.0,1.56,699616,5150979,1.552,25.8
926,KOSPI,20120913,195069,66.0,0.03,968994,5968682,0.0338,26.8
927,KOSPI,20120914,200758,5689.0,2.92,1012996,9071183,2.8747,27.8
928,KOSPI,20120917,200235,-523.0,-0.26,871250,6502601,-0.2609,1.4
929,KOSPI,20120918,200496,261.0,0.13,845335,5032350,0.1303,2.4
930,KOSPI,20120919,200788,292.0,0.15,945798,5702726,0.1455,3.4
931,KOSPI,20120920,199033,-1755.0,-0.87,612526,5275669,-0.8779,4.4
932,KOSPI,20120921,200237,1204.0,0.6,642062,4904097,0.6031,5.4
933,KOSPI,20120924,200344,107.0,0.05,476877,4188887,0.0534,8.4
934,KOSPI,20120925,199141,-1203.0,-0.6,523722,4452530,-0.6023,9.4
935,KOSPI,20120926,198044,-1097.0,-0.55,1190145,4730197,-0.5524,10.4
936,KOSPI,20120927,198870,826.0,0.42,686814,4656787,0.4162,11.4
937,KOSPI,20120928,199621,751.0,0.38,667396,4713090,0.3769,12.4
938,KOSPI,20121002,199603,-18.0,-0.01,491911,3603407,-0.009,16.4
939,KOSPI,20121004,199268,-335.0,-0.17,584880,4819806,-0.168,18.4
940,KOSPI,20121005,199517,249.0,0.12,672497,4399645,0.1249,19.4
941,KOSPI,20121008,198189,-1328.0,-0.67,497669,4020885,-0.6678,22.4
942,KOSPI,20121009,197904,-285.0,-0.14,510522,3729371,-0.1439,23.4
943,KOSPI,20121010,194822,-3082.0,-1.56,419284,4033853,-1.5696,24.4
944,KOSPI,20121011,193309,-1513.0,-0.78,437554,4491546,-0.7796,25.4
945,KOSPI,20121012,193326,17.0,0.01,389850,3718129,0.0088,26.4
946,KOSPI,20121015,192559,-767.0,-0.4,555239,4488250,-0.3975,29.4
947,KOSPI,20121016,194154,1595.0,0.83,527247,3775270,0.8249,1.0
948,KOSPI,20121017,195515,1361.0,0.7,494091,4143505,0.6985,2.0
949,KOSPI,20121018,195912,397.0,0.2,490221,4212529,0.2028,3.0
950,KOSPI,20121019,194384,-1528.0,-0.78,377677,4056203,-0.783,4.0
951,KOSPI,20121022,194159,-225.0,-0.12,454125,3767981,-0.1158,7.0
952,KOSPI,20121023,192681,-1478.0,-0.76,528610,4102102,-0.7641,8.0
953,KOSPI,20121024,191396,-1285.0,-0.67,558527,5569470,-0.6691,9.0
954,KOSPI,20121025,192450,1054.0,0.55,430280,4769602,0.5492,10.0
955,KOSPI,20121026,189143,-3307.0,-1.72,432671,4551182,-1.7333,11.0
956,KOSPI,20121029,189152,9.0,0.0,366421,4120316,0.0048,14.0
957,KOSPI,20121030,189958,806.0,0.43,326074,3388630,0.4252,15.0
958,KOSPI,20121031,191206,1248.0,0.66,392656,3751541,0.6548,16.0
959,KOSPI,20121101,189844,-1362.0,-0.71,396216,5177401,-0.7149,17.0
960,KOSPI,20121102,191872,2028.0,1.07,424542,5086355,1.0626,18.0
961,KOSPI,20121105,190822,-1050.0,-0.55,336715,4538241,-0.5487,21.0
962,KOSPI,20121106,192817,1995.0,1.05,539961,4500836,1.04,22.0
963,KOSPI,20121107,193755,938.0,0.49,550293,4579636,0.4853,23.0
964,KOSPI,20121108,191441,-2314.0,-1.19,653959,5303730,-1.2015,24.0
965,KOSPI,20121109,190441,-1000.0,-0.52,628749,4745456,-0.5237,25.0
966,KOSPI,20121112,190087,-354.0,-0.19,468990,3735229,-0.1861,28.0
967,KOSPI,20121113,188970,-1117.0,-0.59,487154,3859300,-0.5894,29.0
968,KOSPI,20121114,189404,434.0,0.23,525579,4698989,0.2294,0.6
969,KOSPI,20121115,187072,-2332.0,-1.23,446611,4136986,-1.2389,1.6
970,KOSPI,20121116,186083,-989.0,-0.53,459107,3987635,-0.5301,2.6
971,KOSPI,20121119,187810,1727.0,0.93,346007,3204320,0.9238,5.6
972,KOSPI,20121120,189018,1208.0,0.64,368178,3662575,0.6411,6.6
973,KOSPI,20121121,188404,-614.0,-0.32,371848,3894046,-0.3254,7.6
974,KOSPI,20121122,189950,1546.0,0.82,407775,3690767,0.8172,8.6
975,KOSPI,20121123,191133,1183.0,0.62,324068,3536424,0.6209,9.6
976,KOSPI,20121126,190851,-282.0,-0.15,273780,3178063,-0.1477,12.6
977,KOSPI,20121127,192520,1669.0,0.87,581091,4675040,0.8707,13.6
978,KOSPI,20121128,191278,-1242.0,-0.65,403601,3835851,-0.6472,14.6
979,KOSPI,20121129,193485,2207.0,1.15,382553,4758716,1.1472,15.6
980,KOSPI,20121130,193290,-195.0,-0.1,331642,4432979,-0.1008,16.6
981,KOSPI,20121203,194002,712.0,0.37,303407,3112390,0.3677,19.6
982,KOSPI,20121204,193518,-484.0,-0.25,288238,2799322,-0.2498,20.6
983,KOSPI,20121205,194704,1186.0,0.61,483579,3993917,0.611,21.6
984,KOSPI,20121206,194962,258.0,0.13,335608,4597987,0.1324,22.6
985,KOSPI,20121207,195745,783.0,0.4,405902,4246021,0.4008,23.6
986,KOSPI,20121210,195742,-3.0,0.0,361007,3607017,-0.0015,26.6
987,KOSPI,20121211,196462,720.0,0.37,399661,4427108,0.3672,27.6
988,KOSPI,20121212,197544,1082.0,0.55,453144,4561137,0.5492,28.6
989,KOSPI,20121213,200277,2733.0,1.38,414166,5893758,1.374,0.1
990,KOSPI,20121214,199504,-773.0,-0.39,345543,4250388,-0.3867,1.1
991,KOSPI,20121217,198307,-1197.0,-0.6,361984,4204088,-0.6018,4.1
992,KOSPI,20121218,199309,1002.0,0.51,447703,4557603,0.504,5.1
993,KOSPI,20121220,199950,641.0,0.32,416424,5237803,0.3211,7.1
994,KOSPI,20121221,198042,-1908.0,-0.95,544056,5166950,-0.9588,8.1
995,KOSPI,20121224,198182,140.0,0.07,343190,3181068,0.0707,11.1
996,KOSPI,20121226,198225,43.0,0.02,420000,3473496,0.0217,13.1
997,KOSPI,20121227,198735,510.0,0.26,372268,3015818,0.257,14.1
998,KOSPI,20121228,199705,970.0,0.49,290768,3188467,0.4869,15.1
999,KOSPI,20130102,203110,3405.0,1.71,359587,4400339,1.6906,20.1
1000,KOSPI,20130103,201941,-1169.0,-0.58,485234,5987835,-0.5772,21.1
1001,KOSPI,20130104,201194,-747.0,-0.37,372836,4676924,-0.3706,22.1
1002,KOSPI,20130107,201125,-69.0,-0.03,532550,3941746,-0.0343,25.1
1003,KOSPI,20130108,199794,-1331.0,-0.66,489629,3904326,-0.664,26.1
1004,KOSPI,20130109,199181,-613.0,-0.31,597770,3943657,-0.3073,27.1
1005,KOSPI,20130110,200680,1499.0,0.75,494743,4471080,0.7498,28.1
1006,KOSPI,20130111,199667,-1013.0,-0.5,467209,4363847,-0.5061,29.1
1007,KOSPI,20130114,200704,1037.0,0.52,449985,4280353,0.518,2.7
1008,KOSPI,20130115,198374,-2330.0,-1.16,542341,4376259,-1.1677,3.7
1009,KOSPI,20130116,197745,-629.0,-0.32,453053,4227875,-0.3176,4.7
1010,KOSPI,20130117,197427,-318.0,-0.16,805590,4031004,-0.1609,5.7
1011,KOSPI,20130118,198785,1358.0,0.69,576370,3830272,0.6855,6.7
1012,KOSPI,20130121,198686,-99.0,-0.05,440766,3751789,-0.0498,9.7
1013,KOSPI,20130122,199652,966.0,0.49,548262,4180836,0.485,10.7
1014,KOSPI,20130123,198041,-1611.0,-0.81,485798,4125087,-0.8102,11.7
1015,KOSPI,20130124,196448,-1593.0,-0.8,551252,4449360,-0.8076,12.7
1016,KOSPI,20130125,194669,-1779.0,-0.91,395572,4955745,-0.9097,13.7
1017,KOSPI,20130128,193971,-698.0,-0.36,343759,4528849,-0.3592,16.7
1018,KOSPI,20130129,195596,1625.0,0.84,459143,4537637,0.8343,17.7
1019,KOSPI,20130130,196443,847.0,0.43,516429,4207038,0.4321,18.7
1020,KOSPI,20130131,196194,-249.0,-0.13,394138,4366933,-0.1268,19.7
1021,KOSPI,20130201,195779,-415.0,-0.21,378063,3955459,-0.2117,20.7
1022,KOSPI,20130204,195321,-458.0,-0.23,340419,3495475,-0.2342,23.7
1023,KOSPI,20130205,193818,-1503.0,-0.77,362014,3703503,-0.7725,24.7
1024,KOSPI,20130206,193619,-199.0,-0.1,344831,3599178,-0.1027,25.7
1025,KOSPI,20130207,193177,-442.0,-0.23,407914,3510863,-0.2285,26.7
1026,KOSPI,20130208,195090,1913.0,0.99,286074,3843956,0.9854,27.7
1027,KOSPI,20130212,194579,-511.0,-0.26,303932,2805115,-0.2623,2.2
1028,KOSPI,20130213,197607,3028.0,1.56,325461,3617092,1.5442,3.2
1029,KOSPI,20130214,197961,354.0,0.18,330817,3354974,0.179,4.2
1030,KOSPI,20130215,198118,157.0,0.08,575255,3219175,0.0793,5.2
1031,KOSPI,20130218,198191,73.0,0.04,412268,2808379,0.0368,8.2
1032,KOSPI,20130219,198583,392.0,0.2,340530,2756036,0.1976,9.2
1033,KOSPI,20130220,202464,3881.0,1.95,402014,4824521,1.9355,10.2
1034,KOSPI,20130221,201522,-942.0,-0.47,386199,3959377,-0.4664,11.2
1035,KOSPI,20130222,201889,367.0,0.18,402223,3954931,0.1819,12.2
1036,KOSPI,20130225,200952,-937.0,-0.46,333239,3092615,-0.4652,15.2
1037,KOSPI,20130226,200001,-951.0,-0.47,404128,3369089,-0.4744,16.2
1038,KOSPI,20130227,200404,403.0,0.2,412678,3465677,0.2013,17.2
1039,KOSPI,20130228,202649,2245.0,1.12,416823,4098499,1.114,18.2
1040,KOSPI,20130304,201315,-1334.0,-0.66,351109,4142244,-0.6605,22.2
1041,KOSPI,20130305,201661,346.0,0.17,487512,3726190,0.1717,23.2
1042,KOSPI,20130306,202074,413.0,0.2,391415,4044401,0.2046,24.2
1043,KOSPI,20130307,200440,-1634.0,-0.81,382234,3639627,-0.8119,25.2
1044,KOSPI,20130308,200601,161.0,0.08,307232,3514889,0.0803,26.2
1045,KOSPI,20130311,200335,-266.0,-0.13,394180,3759799,-0.1327,29.2
1046,KOSPI,20130312,199334,-1001.0,-0.5,386402,3281258,-0.5009,0.7
1047,KOSPI,20130313,199973,639.0,0.32,349133,3420431,0.3201,1.7
1048,KOSPI,20130314,200213,240.0,0.12,321063,3971484,0.1199,2.7
1049,KOSPI,20130315,198650,-1563.0,-0.78,303020,5211509,-0.7837,3.7
1050,KOSPI,20130318,196818,-1832.0,-0.92,300826,3906068,-0.9265,6.7
1051,KOSPI,20130319,197856,1038.0,0.53,322295,3646200,0.526,7.7
1052,KOSPI,20130320,195941,-1915.0,-0.97,326955,3727703,-0.9726,8.7
1053,KOSPI,20130321,195082,-859.0,-0.44,257940,3488890,-0.4394,9.7
1054,KOSPI,20130322,194871,-211.0,-0.11,251822,3302752,-0.1082,10.7
1055,KOSPI,20130325,197767,2896.0,1.49,271578,3407724,1.4752,13.7
1056,KOSPI,20130326,198370,603.0,0.3,287768,3423379,0.3044,14.7
1057,KOSPI,20130327,199344,974.0,0.49,346515,3793577,0.4898,15.7
1058,KOSPI,20130328,199352,8.0,0.0,363210,3394144,0.004,16.7
1059,KOSPI,20130329,200489,1137.0,0.57,338522,3444653,0.5687,17.7
1060,KOSPI,20130401,199599,-890.0,-0.44,264572,2577942,-0.4449,20.7
1061,KOSPI,20130402,198615,-984.0,-0.49,490325,4392183,-0.4942,21.7
1062,KOSPI,20130403,198322,-293.0,-0.15,387339,4069098,-0.1476,22.7
1063,KOSPI,20130404,195945,-2377.0,-1.2,410066,4640638,-1.2058,23.7
1064,KOSPI,20130405,192723,-3222.0,-1.64,366655,4850932,-1.658,24.7
1065,KOSPI,20130408,191869,-854.0,-0.44,306636,3882161,-0.4441,27.7
1066,KOSPI,20130409,192074,205.0,0.11,350146,3816736,0.1068,28.7
1067,KOSPI,20130410,193558,1484.0,0.77,314291,4090616,0.7696,0.1
1068,KOSPI,20130411,194980,1422.0,0.73,381793,4720942,0.732,1.1
1069,KOSPI,20130412,192423,-2557.0,-1.31,401063,4902446,-1.3201,2.1
1070,KOSPI,20130415,192045,-378.0,-0.2,327644,4215041,-0.1966,5.1
1071,KOSPI,20130416,192221,176.0,0.09,380317,4777542,0.0916,6.1
1072,KOSPI,20130417,192384,163.0,0.08,409459,5264676,0.0848,7.1
1073,KOSPI,20130418,190006,-2378.0,-1.24,338092,4206375,-1.2438,8.1
1074,KOSPI,20130419,190675,669.0,0.35,326680,4379291,0.3515,9.1
1075,KOSPI,20130422,192631,1956.0,1.03,255781,3626720,1.0206,12.1
1076,KOSPI,20130423,191863,-768.0,-0.4,254517,3458067,-0.3995,13.1
1077,KOSPI,20130424,193531,1668.0,0.87,335779,4363872,0.8656,14.1
1078,KOSPI,20130425,195160,1629.0,0.84,326483,4407082,0.8382,15.1
1079,KOSPI,20130426,194456,-704.0,-0.36,274235,4003127,-0.3614,16.1
1080,KOSPI,20130429,194070,-386.0,-0.2,261788,3597071,-0.1987,19.1
1081,KOSPI,20130430,196395,2325.0,1.2,398239,4848700,1.1909,20.1
1082,KOSPI,20130502,195721,-674.0,-0.34,342977,4037749,-0.3438,22.1
1083,KOSPI,20130503,196571,850.0,0.43,307027,4124998,0.4334,23.1
1084,KOSPI,20130506,196148,-423.0,-0.22,292026,3894599,-0.2154,26.1
1085,KOSPI,20130507,195435,-713.0,-0.36,296110,3499695,-0.3642,27.1
1086,KOSPI,20130508,195645,210.0,0.11,332720,3964107,0.1074,28.1
1087,KOSPI,20130509,197945,2300.0,1.18,326441,4965549,1.1687,29.1
1088,KOSPI,20130510,194475,-3470.0,-1.75,279348,4116846,-1.7686,0.5
1089,KOSPI,20130513,194870,395.0,0.2,245468,2955649,0.2029,3.5
1090,KOSPI,20130514,196883,2013.0,1.03,325003,4065479,1.0277,4.5
1091,KOSPI,20130515,197126,243.0,0.12,240078,3633929,0.1233,5.5
1092,KOSPI,20130516,198681,1555.0,0.79,316121,4590841,0.7857,6.5
1093,KOSPI,20130520,198243,-438.0,-0.22,270052,4323120,-0.2207,10.5
1094,KOSPI,20130521,198109,-134.0,-0.07,241815,3630840,-0.0676,11.5
1095,KOSPI,20130522,199383,1274.0,0.64,322252,4447500,0.641,12.5
1096,KOSPI,20130523,196919,-2464.0,-1.24,338156,4527767,-1.2435,13.5
1097,KOSPI,20130524,197345,426.0,0.22,268745,3668406,0.2161,14.5
1098,KOSPI,20130527,197997,652.0,0.33,251666,2927484,0.3298,17.5
1099,KOSPI,20130528,198622,625.0,0.32,298109,3172256,0.3152,18.5
1100,KOSPI,20130529,200120,1498.0,0.75,356232,4657062,0.7514,19.5
1101,KOSPI,20130530,200010,-110.0,-0.05,423015,4783717,-0.055,20.5
1102,KOSPI,20130531,200105,95.0,0.05,390918,5274203,0.0475,21.5
1103,KOSPI,20130603,198957,-1148.0,-0.57,319509,3588869,-0.5754,24.5
1104,KOSPI,20130604,198951,-6.0,0.0,329098,3889375,-0.003,25.5
1105,KOSPI,20130605,195919,-3032.0,-1.52,335946,4221363,-1.5357,26.5
1106,KOSPI,20130607,192385,-3534.0,-1.8,337193,5434851,-1.8203,28.5
1107,KOSPI,20130610,193270,885.0,0.46,268136,3679710,0.459,1.8
1108,KOSPI,20130611,192068,-1202.0,-0.62,285290,4379626,-0.6239,2.8
1109,KOSPI,20130612,190991,-1077.0,-0.56,250486,3375032,-0.5623,3.8
1110,KOSPI,20130613,188273,-2718.0,-1.42,301949,4957423,-1.4333,4.8
1111,KOSPI,20130614,188924,651.0,0.35,275807,3449511,0.3452,5.8
1112,KOSPI,20130617,188310,-614.0,-0.32,258662,3192420,-0.3255,8.8
1113,KOSPI,20130618,190062,1752.0,0.93,275366,3388892,0.9261,9.8
1114,KOSPI,20130619,188831,-1231.0,-0.65,276990,3278293,-0.6498,10.8
1115,KOSPI,20130620,185049,-3782.0,-2.0,350614,4311914,-2.0232,11.8
1116,KOSPI,20130621,182283,-2766.0,-1.49,281888,4891392,-1.506,12.8
1117,KOSPI,20130624,179901,-2382.0,-1.31,217788,3116591,-1.3154,15.8
1118,KOSPI,20130625,178063,-1838.0,-1.02,328098,4410325,-1.0269,16.8
1119,KOSPI,20130626,178345,282.0,0.16,293431,4046496,0.1582,17.8
1120,KOSPI,20130627,183470,5125.0,2.87,279711,4052271,2.8331,18.8
1121,KOSPI,20130628,186332,2862.0,1.56,246022,4343805,1.5479,19.8
1122,KOSPI,20130701,185573,-759.0,-0.41,217221,2937167,-0.4082,22.8
1123,KOSPI,20130702,185502,-71.0,-0.04,479609,3843096,-0.0383,23.8
1124,KOSPI,20130703,182466,-3036.0,-1.64,399890,3654308,-1.6502,24.8
1125,KOSPI,20130704,183914,1448.0,0.79,309056,3093375,0.7904,25.8
1126,KOSPI,20130705,183331,-583.0,-0.32,280758,3721229,-0.3175,26.8
1127,KOSPI,20130708,181685,-1646.0,-0.9,299820,3483488,-0.9019,0.2
1128,KOSPI,20130709,183035,1350.0,0.74,254672,3114214,0.7403,1.2
1129,KOSPI,20130710,182416,-619.0,-0.34,264404,3160738,-0.3388,2.2
1130,KOSPI,20130711,187760,5344.0,2.93,327399,3914282,2.8875,3.2
1131,KOSPI,20130712,186998,-762.0,-0.41,262391,3411133,-0.4067,4.2
1132,KOSPI,20130715,187516,518.0,0.28,326640,3154544,0.2766,7.2
1133,KOSPI,20130716,186636,-880.0,-0.47,300367,2947965,-0.4704,8.2
1134,KOSPI,20130717,188749,2113.0,1.13,378452,3969984,1.1258,9.2
1135,KOSPI,20130718,187548,-1201.0,-0.64,376180,3468481,-0.6383,10.2
1136,KOSPI,20130719,187141,-407.0,-0.22,315469,3549418,-0.2172,11.2
1137,KOSPI,20130722,188035,894.0,0.48,353280,3588523,0.4766,14.2
1138,KOSPI,20130723,190415,2380.0,1.27,347577,4246026,1.2578,15.2
1139,KOSPI,20130724,191208,793.0,0.42,316057,3452878,0.4156,16.2
1140,KOSPI,20130725,190961,-247.0,-0.13,304352,3834601,-0.1293,17.2
1141,KOSPI,20130726,191081,120.0,0.06,316379,3742114,0.0628,18.2
1142,KOSPI,20130729,189989,-1092.0,-0.57,333010,4165391,-0.5731,21.2
1143,KOSPI,20130730,191705,1716.0,0.9,362600,3511439,0.8992,22.2
1144,KOSPI,20130731,191403,-302.0,-0.16,379555,3998891,-0.1577,23.2
1145,KOSPI,20130801,192074,671.0,0.35,330396,3547228,0.35,24.2
1146,KOSPI,20130802,192338,264.0,0.14,294265,3970692,0.1374,25.2
1147,KOSPI,20130805,191622,-716.0,-0.37,231098,2715271,-0.373,28.2
1148,KOSPI,20130806,190662,-960.0,-0.5,291374,3451440,-0.5022,29.2
1149,KOSPI,20130807,187833,-2829.0,-1.48,308230,3495811,-1.4949,0.6
1150,KOSPI,20130808,188397,564.0,0.3,333986,3599826,0.2998,1.6
1151,KOSPI,20130809,188071,-326.0,-0.17,276670,3467209,-0.1732,2.6
1152,KOSPI,20130812,188483,412.0,0.22,294126,3030875,0.2188,5.6
1153,KOSPI,20130813,191303,2820.0,1.5,358365,3993280,1.4851,6.6
1154,KOSPI,20130814,192391,1088.0,0.57,358594,4065007,0.5671,7.6
1155,KOSPI,20130816,192011,-380.0,-0.2,343217,3720318,-0.1977,9.6
1156,KOSPI,20130819,191764,-247.0,-0.13,296265,3230968,-0.1287,12.6
1157,KOSPI,20130820,188785,-2979.0,-1.55,346148,4201311,-1.5657,13.6
1158,KOSPI,20130821,186746,-2039.0,-1.08,407101,4250000,-1.0859,14.6
1159,KOSPI,20130822,184912,-1834.0,-0.98,421111,4218476,-0.9869,15.6
1160,KOSPI,20130823,187016,2104.0,1.14,368614,3804927,1.1314,16.6
1161,KOSPI,20130826,188786,1770.0,0.95,312771,3225582,0.942,19.6
1162,KOSPI,20130827,188584,-202.0,-0.11,403468,3719495,-0.1071,20.6
1163,KOSPI,20130828,188452,-132.0,-0.07,372184,3356025,-0.07,21.6
1164,KOSPI,20130829,190754,2302.0,1.22,296958,4705602,1.2141,22.6
1165,KOSPI,20130830,192636,1882.0,0.99,296211,4961420,0.9818,23.6
1166,KOSPI,20130902,192481,-155.0,-0.08,240051,3372585,-0.0805,26.6
1167,KOSPI,20130903,193374,893.0,0.46,293834,3967549,0.4629,27.6
1168,KOSPI,20130904,193303,-71.0,-0.04,277840,3728333,-0.0367,28.6
1169,KOSPI,20130905,195165,1862.0,0.96,282456,4404963,0.9586,0.0
1170,KOSPI,20130906,195531,366.0,0.19,310247,4162215,0.1874,1.0
1171,KOSPI,20130909,197467,1936.0,0.99,265792,4428000,0.9853,4.0
1172,KOSPI,20130910,199406,1939.0,0.98,259211,5270527,0.9771,5.0
1173,KOSPI,20130911,200385,979.0,0.49,295593,4564929,0.4898,6.0
1174,KOSPI,20130912,200406,21.0,0.01,351596,5673169,0.0105,7.0
1175,KOSPI,20130913,199432,-974.0,-0.49,246637,3921748,-0.4872,8.0
1176,KOSPI,20130916,201337,1905.0,0.96,245398,4059219,0.9507,11.0
1177,KOSPI,20130917,200558,-779.0,-0.39,259527,4255607,-0.3877,12.0
1178,KOSPI,20130923,200941,383.0,0.19,244437,4899864,0.1908,18.0
1179,KOSPI,20130924,200710,-231.0,-0.11,305884,4180854,-0.115,19.0
1180,KOSPI,20130925,199806,-904.0,-0.45,276371,4078093,-0.4514,20.0
1181,KOSPI,20130926,200732,926.0,0.46,250860,3891191,0.4624,21.0
1182,KOSPI,20130927,201180,448.0,0.22,277557,3999765,0.2229,22.0
1183,KOSPI,20130930,199696,-1484.0,-0.74,285755,4094276,-0.7404,25.0
1184,KOSPI,20131001,199887,191.0,0.1,277789,3833118,0.0956,26.0
